"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensg","gene","desc"
"ENSMUSG00000043872",120.530087697171,0.426357170141397,0.26263345966795,1.62339242943548,0.104505542043341,0.189548061293305,"ENSMUSG00000043872","Zmym1","zinc finger, MYM domain containing 1 [Source:MGI Symbol;Acc:MGI:1915560]"
"ENSMUSG00000043881",158.696261492224,-0.800482701830313,0.230463877377023,-3.47335431018884,0.000513996330940802,0.00236142612143903,"ENSMUSG00000043881","Kbtbd7","kelch repeat and BTB (POZ) domain containing 7 [Source:MGI Symbol;Acc:MGI:2685141]"
"ENSMUSG00000043885",207.790887852507,-0.431719607393694,0.262552544383622,-1.64431698198627,0.100110743308468,0.183414770736271,"ENSMUSG00000043885","Slc36a4","solute carrier family 36 (proton/amino acid symporter), member 4 [Source:MGI Symbol;Acc:MGI:2442595]"
"ENSMUSG00000043895",5.72317839942227,0.132108058413576,1.13113433486918,0.116792545625321,0.907024451053397,0.937548648355483,"ENSMUSG00000043895","S1pr2","sphingosine-1-phosphate receptor 2 [Source:MGI Symbol;Acc:MGI:99569]"
"ENSMUSG00000043903",150.124079620531,1.88616270835208,0.352087282283014,5.35708843591786,8.45737306911665e-08,1.15394268126962e-06,"ENSMUSG00000043903","Zfp469","zinc finger protein 469 [Source:MGI Symbol;Acc:MGI:2684868]"
"ENSMUSG00000043909",1662.24997286232,0.472357865947884,0.199907645962855,2.36288043747788,0.0181335188011518,0.0461531029704606,"ENSMUSG00000043909","Trp53bp1","transformation related protein 53 binding protein 1 [Source:MGI Symbol;Acc:MGI:1351320]"
"ENSMUSG00000043923",68.4133704317799,2.5750901146052,0.382727859141788,6.72825364837424,1.71711407614049e-11,5.79889072081672e-10,"ENSMUSG00000043923","Ccdc84","coiled-coil domain containing 84 [Source:MGI Symbol;Acc:MGI:2685960]"
"ENSMUSG00000043929",112.210763116199,-0.309118781457339,0.274321178931039,-1.12684985775396,0.25980596650817,0.384565722523687,"ENSMUSG00000043929","Klhl15","kelch-like 15 [Source:MGI Symbol;Acc:MGI:1923400]"
"ENSMUSG00000043940",2436.07730745352,0.708163014894287,0.196796261914029,3.5984576536502,0.000320109958895806,0.00156380453471373,"ENSMUSG00000043940","Wdfy3","WD repeat and FYVE domain containing 3 [Source:MGI Symbol;Acc:MGI:1096875]"
"ENSMUSG00000043943",6.73455362807307,0.00650175131464074,0.786139892343053,0.00827047625742865,0.993401189911087,0.996704940819815,"ENSMUSG00000043943","Naalad2","N-acetylated alpha-linked acidic dipeptidase 2 [Source:MGI Symbol;Acc:MGI:1919810]"
"ENSMUSG00000043962",4279.54174360863,0.902485247229635,0.242123207661956,3.72738018773341,0.00019348048704402,0.00101495019015054,"ENSMUSG00000043962","Thrap3","thyroid hormone receptor associated protein 3 [Source:MGI Symbol;Acc:MGI:2442637]"
"ENSMUSG00000043964",28.4674395419134,-0.107814567155495,0.456782467345362,-0.236030440883754,0.813409048998005,0.870337425062809,"ENSMUSG00000043964","Orai3","ORAI calcium release-activated calcium modulator 3 [Source:MGI Symbol;Acc:MGI:3039586]"
"ENSMUSG00000043969",45.0830571973413,-1.14396092612368,0.335689590364835,-3.40779386361193,0.000654903483620882,0.00290080577280166,"ENSMUSG00000043969","Emx2","empty spiracles homeobox 2 [Source:MGI Symbol;Acc:MGI:95388]"
"ENSMUSG00000043986",4.96095476100309,1.55905437053467,1.07185757073199,1.45453501762362,0.145798032276452,0.246137430873692,"ENSMUSG00000043986","Spata31d1d","spermatogenesis associated 31 subfamily D, member 1D [Source:MGI Symbol;Acc:MGI:3045260]"
"ENSMUSG00000043987",698.214207398252,1.46601952544769,0.186551234687773,7.85853563446703,3.88650162316329e-15,2.87243381743273e-13,"ENSMUSG00000043987","Cep164","centrosomal protein 164 [Source:MGI Symbol;Acc:MGI:2384878]"
"ENSMUSG00000043991",288.985655727742,-0.32146854248613,0.215734745072727,-1.49011019239279,0.136195264670195,0.233753086366949,"ENSMUSG00000043991","Pura","purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]"
"ENSMUSG00000043998",170.471357229224,-1.09144401470462,0.256659303923623,-4.25250126537168,2.1139602176145e-05,0.000148546190032787,"ENSMUSG00000043998","Mgat2","mannoside acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:2384966]"
"ENSMUSG00000043999",80.3193186531834,0.420195387640877,0.351946585034193,1.19391807026641,0.232510018192601,0.35292441938537,"ENSMUSG00000043999","Gpr75","G protein-coupled receptor 75 [Source:MGI Symbol;Acc:MGI:2441843]"
"ENSMUSG00000044005",39.8167693597489,0.862018076312867,0.46549714943277,1.8518224598438,0.0640513213635441,0.128310570876712,"ENSMUSG00000044005","Gls2","glutaminase 2 (liver, mitochondrial) [Source:MGI Symbol;Acc:MGI:2143539]"
"ENSMUSG00000044014",13.4677582864092,-0.556747003813716,0.613128725116879,-0.908042603464036,0.36385571315822,0.493454785150391,"ENSMUSG00000044014","Npy5r","neuropeptide Y receptor Y5 [Source:MGI Symbol;Acc:MGI:108082]"
"ENSMUSG00000044017",14.217615922057,0.0239713305582002,0.63424374720942,0.0377951389567033,0.969851020155452,0.981006032070604,"ENSMUSG00000044017","Adgrd1","adhesion G protein-coupled receptor D1 [Source:MGI Symbol;Acc:MGI:3041203]"
"ENSMUSG00000044018",135.556497449058,-0.774362370667589,0.307283385903356,-2.52002680975123,0.011734589618346,0.0322031107052082,"ENSMUSG00000044018","Mrpl50","mitochondrial ribosomal protein L50 [Source:MGI Symbol;Acc:MGI:107329]"
"ENSMUSG00000044022",34.7065961113226,0.549092595550466,0.400585033694636,1.37072668563308,0.170460172798868,0.2772453942635,"ENSMUSG00000044022","Pcdhb21","protocadherin beta 21 [Source:MGI Symbol;Acc:MGI:2136759]"
"ENSMUSG00000044024",137.232204511457,-0.170269062711235,0.245252435310164,-0.694260436174266,0.48751889763852,0.608826837856733,"ENSMUSG00000044024","Rell2","RELT-like 2 [Source:MGI Symbol;Acc:MGI:1918044]"
"ENSMUSG00000044030",34.3807753208372,0.202475900299387,0.397141757779504,0.509832814941115,0.610168593924719,0.716572246476783,"ENSMUSG00000044030","Irf2bp1","interferon regulatory factor 2 binding protein 1 [Source:MGI Symbol;Acc:MGI:2442159]"
"ENSMUSG00000044033",75.1753240530335,0.738951579826777,0.319185903034403,2.31511345833819,0.0206067236861425,0.0513503819315475,"ENSMUSG00000044033","Ccdc141","coiled-coil domain containing 141 [Source:MGI Symbol;Acc:MGI:1919735]"
"ENSMUSG00000044037",4.21352946025361,2.0282635505473,1.29505150935588,1.56616438488698,0.117310138161261,0.207748817594219,"ENSMUSG00000044037","Als2cl","ALS2 C-terminal like [Source:MGI Symbol;Acc:MGI:2447532]"
"ENSMUSG00000044042",492.501006778221,1.97611287312473,0.254774159245317,7.75633164280986,8.74212308156526e-15,5.87539915620446e-13,"ENSMUSG00000044042","Fmn1","formin 1 [Source:MGI Symbol;Acc:MGI:101815]"
"ENSMUSG00000044043",97.3834341083672,0.0107029495073986,0.261805458792266,0.0408813076578782,0.967390519316545,0.979292647098756,"ENSMUSG00000044043","Pcdhb14","protocadherin beta 14 [Source:MGI Symbol;Acc:MGI:2136749]"
"ENSMUSG00000044056",8.86714662236773,-0.62007625162011,0.709131082554147,-0.87441696870305,0.381891219776522,0.510743296196046,"ENSMUSG00000044056","Efcab9","EF-hand calcium binding domain 9 [Source:MGI Symbol;Acc:MGI:1916556]"
"ENSMUSG00000044066",136.022557802923,0.629864637468639,0.291684133377035,2.15940658196333,0.0308186377126143,0.0713495609799541,"ENSMUSG00000044066","Cep68","centrosomal protein 68 [Source:MGI Symbol;Acc:MGI:2667663]"
"ENSMUSG00000044067",875.212544325024,-0.291326167004524,0.21717356944911,-1.34144393235103,0.179776361942537,0.289450176675983,"ENSMUSG00000044067","Gpr22","G protein-coupled receptor 22 [Source:MGI Symbol;Acc:MGI:1920260]"
"ENSMUSG00000044068",651.911156845814,-0.0367648510716478,0.273585759438202,-0.134381450069415,0.893100949282885,0.927524509801576,"ENSMUSG00000044068","Zrsr1","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1 [Source:MGI Symbol;Acc:MGI:98885]"
"ENSMUSG00000044071",42.0943616779949,-1.17152978773296,0.386984152066453,-3.02733272532511,0.00246722223178333,0.00885876990708555,"ENSMUSG00000044071","Tafa2","TAFA chemokine like family member 2 [Source:MGI Symbol;Acc:MGI:2143691]"
"ENSMUSG00000044072",505.554086495418,1.18459537137143,0.227528272719418,5.20636559673725,1.92575058796964e-07,2.38540054582809e-06,"ENSMUSG00000044072","Eml6","echinoderm microtubule associated protein like 6 [Source:MGI Symbol;Acc:MGI:2442895]"
"ENSMUSG00000044080",89.6846897841772,-1.30959143846291,0.400887799837672,-3.26672809447729,0.00108798122493819,0.00442228536220387,"ENSMUSG00000044080","S100a1","S100 calcium binding protein A1 [Source:MGI Symbol;Acc:MGI:1338917]"
"ENSMUSG00000044083",56.7714834848239,2.05657093159879,0.411011384001357,5.0036836244711,5.62450386145492e-07,6.13812414976785e-06,"ENSMUSG00000044083","Efcab8","EF-hand calcium binding domain 8 [Source:MGI Symbol;Acc:MGI:3644206]"
"ENSMUSG00000044098",204.441371855798,0.469214711914722,0.23290005352509,2.01466124551223,0.0439401554789026,0.094792873157728,"ENSMUSG00000044098","Rsbn1","rosbin, round spermatid basic protein 1 [Source:MGI Symbol;Acc:MGI:2444993]"
"ENSMUSG00000044117",502.82970485459,-1.45254751539166,0.203221885394304,-7.14759393444923,8.83120875127912e-13,3.86749967765695e-11,"ENSMUSG00000044117","Bmerb1","bMERB domain containing 1 [Source:MGI Symbol;Acc:MGI:1914504]"
"ENSMUSG00000044122",32.158277434324,-0.141446854001208,0.5548368802525,-0.254934123947993,0.798773979719853,0.860101169787176,"ENSMUSG00000044122","Proca1","protein interacting with cyclin A1 [Source:MGI Symbol;Acc:MGI:1918274]"
"ENSMUSG00000044139",11.1939118989479,2.39284809296277,0.805356703653873,2.97116554950932,0.00296671811345261,0.0103060811433553,"ENSMUSG00000044139","Prss53","protease, serine 53 [Source:MGI Symbol;Acc:MGI:2652890]"
"ENSMUSG00000044147",102.607688905207,0.114263520215273,0.347752966435103,0.328576694504191,0.742475665918316,0.818834251868973,"ENSMUSG00000044147","Arf6","ADP-ribosylation factor 6 [Source:MGI Symbol;Acc:MGI:99435]"
"ENSMUSG00000044148",64.5899364343507,0.650072431914095,0.380379115358484,1.70901189278345,0.0874487465460238,0.164533353789758,"ENSMUSG00000044148","1810030O07Rik","RIKEN cDNA 1810030O07 gene [Source:MGI Symbol;Acc:MGI:1916405]"
"ENSMUSG00000044149",325.180405479927,-0.418124693027664,0.199931612943019,-2.09133856758726,0.0364977248617169,0.081980991515994,"ENSMUSG00000044149","Nkrf","NF-kappaB repressing factor [Source:MGI Symbol;Acc:MGI:1924536]"
"ENSMUSG00000044150",249.488125996593,0.888906588148402,0.256075261802524,3.47127083612589,0.000518001257913666,0.00237741212895062,"ENSMUSG00000044150","Bclaf3","Bclaf1 and Thrap3 family member 3 [Source:MGI Symbol;Acc:MGI:2685992]"
"ENSMUSG00000044155",49.7963798620944,-0.598596189974058,0.370163321157366,-1.61711373266931,0.105853733093714,0.191549979756258,"ENSMUSG00000044155","Lsm8","LSM8 homolog, U6 small nuclear RNA associated [Source:MGI Symbol;Acc:MGI:1923772]"
"ENSMUSG00000044164",40.583442873389,0.575735852094056,0.356945356416911,1.61295235179247,0.106754860077173,0.192773162881868,"ENSMUSG00000044164","Rnf182","ring finger protein 182 [Source:MGI Symbol;Acc:MGI:3045355]"
"ENSMUSG00000044165",7.42127788833762,1.44461146603599,0.899596395236297,1.60584399146745,0.108308192168174,0.194852758399263,"ENSMUSG00000044165","Bcl2l15","BCLl2-like 15 [Source:MGI Symbol;Acc:MGI:2685412]"
"ENSMUSG00000044167",66.0724094337953,-0.728580963485449,0.296980464584419,-2.45329592471678,0.0141553833984253,0.0376736884957895,"ENSMUSG00000044167","Foxo1","forkhead box O1 [Source:MGI Symbol;Acc:MGI:1890077]"
"ENSMUSG00000044197",8.92815774973476,-0.752626448715031,0.683624330605204,-1.1009357259838,0.270924631817346,0.397028583932674,"ENSMUSG00000044197","Gpr146","G protein-coupled receptor 146 [Source:MGI Symbol;Acc:MGI:1933113]"
"ENSMUSG00000044201",22.0061410916761,1.16450792265539,0.484046493451267,2.40577700367668,0.0161381121803926,0.0419393206280647,"ENSMUSG00000044201","Cdc25c","cell division cycle 25C [Source:MGI Symbol;Acc:MGI:88350]"
"ENSMUSG00000044216",121.819596817884,-0.499253829117206,0.263887264939119,-1.89192088990118,0.058501522011833,0.119520942487983,"ENSMUSG00000044216","Kcnj4","potassium inwardly-rectifying channel, subfamily J, member 4 [Source:MGI Symbol;Acc:MGI:104743]"
"ENSMUSG00000044221",1059.84086015873,-2.31053714324747,0.329287360475528,-7.01678054059166,2.27038790007769e-12,9.20083168103125e-11,"ENSMUSG00000044221","Grsf1","G-rich RNA sequence binding factor 1 [Source:MGI Symbol;Acc:MGI:106479]"
"ENSMUSG00000044224",428.357719596697,-0.152053574473256,0.414649455891211,-0.366703904497947,0.713839893795158,0.796833612741577,"ENSMUSG00000044224","Dnajc21","DnaJ heat shock protein family (Hsp40) member C21 [Source:MGI Symbol;Acc:MGI:1925371]"
"ENSMUSG00000044229",44.6282233880916,0.380824232970147,0.377849923024445,1.0078716701115,0.313516073546273,0.442258334836264,"ENSMUSG00000044229","Nxpe4","neurexophilin and PC-esterase domain family, member 4 [Source:MGI Symbol;Acc:MGI:1924792]"
"ENSMUSG00000044231",8.41612795888539,-0.0285576207063427,0.715242361726812,-0.039927194241398,0.968151170515644,0.979843468832591,"ENSMUSG00000044231","Nhlrc1","NHL repeat containing 1 [Source:MGI Symbol;Acc:MGI:2145264]"
"ENSMUSG00000044250",23.1210806909055,1.03787381575336,0.500760962820048,2.07259329862405,0.0382101452354331,0.0849003161565041,"ENSMUSG00000044250","Pced1b","PC-esterase domain containing 1B [Source:MGI Symbol;Acc:MGI:2446270]"
"ENSMUSG00000044252",884.247974986071,-0.849974469832132,0.282020705751536,-3.01387257211167,0.00257936118763997,0.00918609850036732,"ENSMUSG00000044252","Osbpl1a","oxysterol binding protein-like 1A [Source:MGI Symbol;Acc:MGI:1927551]"
"ENSMUSG00000044288",572.532772962273,-0.0125209373874582,0.369160341850833,-0.0339173415125873,0.972943064616589,0.982934591846615,"ENSMUSG00000044288","Cnr1","cannabinoid receptor 1 (brain) [Source:MGI Symbol;Acc:MGI:104615]"
"ENSMUSG00000044296",13.3775418603083,0.586109588367046,0.602968697648725,0.972039826698432,0.331030735628265,0.460363989642422,"ENSMUSG00000044296","Zfp879","zinc finger protein 879 [Source:MGI Symbol;Acc:MGI:3053099]"
"ENSMUSG00000044308",3880.65665944162,-0.0550507235693443,0.184788117282063,-0.297912681719216,0.765769808588334,0.835765810868657,"ENSMUSG00000044308","Ubr3","ubiquitin protein ligase E3 component n-recognin 3 [Source:MGI Symbol;Acc:MGI:1861100]"
"ENSMUSG00000044317",10.5477053856772,1.8649921672383,0.98645896233699,1.89059275493833,0.0586787281373747,0.119810860759964,"ENSMUSG00000044317","Gpr4","G protein-coupled receptor 4 [Source:MGI Symbol;Acc:MGI:2441992]"
"ENSMUSG00000044320",10.7761028401405,0.000459375961113154,0.730211854445881,0.000629099566538467,0.99949805120176,0.999718967296478,"ENSMUSG00000044320","1700001O22Rik","RIKEN cDNA 1700001O22 gene [Source:MGI Symbol;Acc:MGI:1923631]"
"ENSMUSG00000044322",20.9720468365098,-1.07155669531455,0.608510754115551,-1.76094947881738,0.0782469543167376,0.150464681558644,"ENSMUSG00000044322","Dsc1","desmocollin 1 [Source:MGI Symbol;Acc:MGI:109173]"
"ENSMUSG00000044328",8.97478814687495,1.43141609708794,0.741714308367862,1.92987526455808,0.0536222949406999,0.111396522741384,"ENSMUSG00000044328","Trp53i13","transformation related protein 53 inducible protein 13 [Source:MGI Symbol;Acc:MGI:1915125]"
"ENSMUSG00000044337",26.3496999571665,-0.938341580108111,0.455007270879591,-2.0622562322887,0.0391833475921461,0.0864866897344198,"ENSMUSG00000044337","Ackr3","atypical chemokine receptor 3 [Source:MGI Symbol;Acc:MGI:109562]"
"ENSMUSG00000044339",17.4493536087509,-0.280573492667362,0.516372235322914,-0.543355109888713,0.586885326956878,0.697134937331926,"ENSMUSG00000044339","Alkbh2","alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase [Source:MGI Symbol;Acc:MGI:2141032]"
"ENSMUSG00000044340",442.681694403887,-0.176444084576789,0.208618656208562,-0.845773277344827,0.397679235634978,0.526054107276669,"ENSMUSG00000044340","Phlpp1","PH domain and leucine rich repeat protein phosphatase 1 [Source:MGI Symbol;Acc:MGI:2138327]"
"ENSMUSG00000044348",9.46747566871689,-0.280954305537427,0.860826232608983,-0.326377490479017,0.744138765921403,0.819935710262881,"ENSMUSG00000044348","Slc25a53","solute carrier family 25, member 53 [Source:MGI Symbol;Acc:MGI:1914312]"
"ENSMUSG00000044349",510.829887587078,2.68027181215447,0.316023986262488,8.48122904800098,2.22827462142975e-17,2.43960131133309e-15,"ENSMUSG00000044349","Snhg11","small nucleolar RNA host gene 11 [Source:MGI Symbol;Acc:MGI:2441845]"
"ENSMUSG00000044350",45.5668139138307,0.586743916725545,0.420538931925354,1.39521902060115,0.162949802960449,0.267918920308956,"ENSMUSG00000044350","Lacc1","laccase domain containing 1 [Source:MGI Symbol;Acc:MGI:2445077]"
"ENSMUSG00000044352",10.2834287920446,0.657616764849778,0.673706243911716,0.976117960598794,0.329006011875642,0.45848429304587,"ENSMUSG00000044352","Sowaha","sosondowah ankyrin repeat domain family member A [Source:MGI Symbol;Acc:MGI:2687280]"
"ENSMUSG00000044364",21.1092579728043,1.60137312466267,0.518005699532419,3.0914198938509,0.00199201722950279,0.00743160920794994,"ENSMUSG00000044364","Tmem74b","transmembrane protein 74B [Source:MGI Symbol;Acc:MGI:1918629]"
"ENSMUSG00000044365",68.6285140712064,0.256550704102554,0.314617001572697,0.815438144855862,0.414821557393053,0.542283819274732,"ENSMUSG00000044365","Cxxc4","CXXC finger 4 [Source:MGI Symbol;Acc:MGI:2442112]"
"ENSMUSG00000044367",11.6925187928557,1.54240012770376,0.678000285514292,2.27492548404133,0.0229104003052425,0.0560619312444074,"ENSMUSG00000044367","Slc16a13","solute carrier family 16 (monocarboxylic acid transporters), member 13 [Source:MGI Symbol;Acc:MGI:1916559]"
"ENSMUSG00000044390",6.22599942469709,0.740424122487133,0.942448739487974,0.785638615092637,0.432079235006779,0.558657875662098,"ENSMUSG00000044390","Tigd3","tigger transposable element derived 3 [Source:MGI Symbol;Acc:MGI:2681860]"
"ENSMUSG00000044393",8.06293615931324,0.695945879592058,0.839904321332312,0.828601379843007,0.407330006958803,0.535532846646592,"ENSMUSG00000044393","Dsg2","desmoglein 2 [Source:MGI Symbol;Acc:MGI:1196466]"
"ENSMUSG00000044408",15.4316175729265,-0.434405376539968,0.558008207206746,-0.778492808760817,0.436278544434406,0.562213338323824,"ENSMUSG00000044408","Sptssa","serine palmitoyltransferase, small subunit A [Source:MGI Symbol;Acc:MGI:1913399]"
"ENSMUSG00000044433",237.298579688909,-0.044330185575038,0.21910351189878,-0.202325308211022,0.839662415998348,0.888346794238099,"ENSMUSG00000044433","Camsap3","calmodulin regulated spectrin-associated protein family, member 3 [Source:MGI Symbol;Acc:MGI:1916947]"
"ENSMUSG00000044442",20.8503936177726,0.0370900065813315,0.457286277310895,0.0811089429567884,0.935355313671979,0.958070127387729,"ENSMUSG00000044442","N6amt1","N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:MGI Symbol;Acc:MGI:1915018]"
"ENSMUSG00000044447",49.3047016175247,-0.283673075989252,0.366694918052195,-0.773594238764102,0.43917078012784,0.564747081993574,"ENSMUSG00000044447","Dock5","dedicator of cytokinesis 5 [Source:MGI Symbol;Acc:MGI:2652871]"
"ENSMUSG00000044452",145.254608113514,-0.107113875487372,0.230434879145321,-0.464833604550908,0.642050620750724,0.741891159018795,"ENSMUSG00000044452","Zfp507","zinc finger protein 507 [Source:MGI Symbol;Acc:MGI:1916378]"
